"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sardh_76456",30.9622289461351,1.21513896474529,0.281719708507051,4.31329057943732,1.60842493486609e-05,0.00233868911167529
"Tlr7_76624",319.811695023236,-0.863659941198306,0.200260036296047,-4.31269242317297,1.61278411188329e-05,0.00233868911167529
"Ttc30b_62618",215.052367726917,1.03063254032903,0.239375134453963,4.30551211043704,1.66599875569654e-05,0.0023932772779263
"Ier2_61621",1005.95344926109,0.65398700520692,0.152299766153063,4.29407754014314,1.7542116249884e-05,0.00249666545256452
"Lcorl_74146",373.595900880144,-0.570341797976349,0.132982234188979,-4.28885709023241,1.79594877496719e-05,0.00253261730458905
"Zfp51_56236",162.878079005929,-0.896196370760542,0.209450775643816,-4.27879232247188,1.87910085945738e-05,0.00262578721006539
"Cyb5b_55485",5859.04867773895,0.393888305125627,0.092138268534019,4.27496968841124,1.91163300853405e-05,0.00264718116884477
"Hist1h2bc_29206",679.340935995798,-0.988235886873878,0.231680480979339,-4.26551206513599,1.9944423507874e-05,0.00273719405124581
"Sort1_62170",2291.50629564049,-0.58999564079255,0.138402913432457,-4.26288454599966,2.01804798845057e-05,0.00274508102924547
"Myh10_78907",489.498464069303,-0.759848334216892,0.178554301888113,-4.25555881982073,2.08527533152153e-05,0.00281164623866819
"Psmd4_73216",198.831993720022,0.533173104615909,0.125606495796251,4.2447892621794,2.18798952413425e-05,0.00289927473926444
"Ttc14_72494",1628.87263104543,-0.690245294714424,0.162539448131098,-4.24663244923594,2.17007516895898e-05,0.00289927473926444
"Fis1_31978",774.321513550454,-0.553878526558051,0.130807807514365,-4.23429256313487,2.29272305158505e-05,0.00298656322253506
"Oxsr1_55880",56.7526627555571,-1.27669304382485,0.301397850101765,-4.23590627270164,2.27631720094566e-05,0.00298656322253506
"Dtx3_75942",450.68590160689,0.740798728377604,0.175170229446829,4.22902185329653,2.34709548930993e-05,0.00303169787951117
"Actg2_76115",284.767725383267,1.04528736895244,0.247659364828945,4.22066562948027,2.43582011169492e-05,0.00310380457388142
"Chd3_71285",249.545363197523,0.494240608005811,0.117119348228984,4.2199740305889,2.44330462194816e-05,0.00310380457388142
"Cyfip1_69980",440.488453798027,0.537138767340897,0.127444314837619,4.21469382942099,2.50117265179865e-05,0.00311101109589265
"Fes_76501",306.854004479844,0.734773238058333,0.174367857271018,4.21392594689216,2.50969602427095e-05,0.00311101109589265
"Mid2_54953",446.088290359793,-0.510917650669053,0.121237775025032,-4.21417871256351,2.50688732012649e-05,0.00311101109589265
"Tmem5_68217",400.842771726462,-0.985217484992323,0.233991519209439,-4.21048373172228,2.54824473991884e-05,0.0031335255917834
"Klhl20_71196",44.7827533765599,1.11341830223535,0.265130863726622,4.19950467699377,2.67499505243922e-05,0.00320021296440763
"Rfc1_76114",251.348918690667,-0.508742658568553,0.12116972324916,-4.19859553134762,2.68575546424165e-05,0.00320021296440763
"Sec61g_64107",1674.15160157819,-0.795157259959704,0.189182337189173,-4.20312631598681,2.63253583839333e-05,0.00320021296440763
"Sectm1b_56737",23.7222861242467,2.36470719099566,0.562971337572835,4.20040423583683,2.66438846626707e-05,0.00320021296440763
"Zfp322a_57310",280.261586342128,-0.648320589014223,0.154568545551217,-4.19438888230594,2.7360823437081e-05,0.00323510166962594
"Shtn1_59104",566.918169018852,-0.462482671966363,0.110397212368471,-4.18926041739843,2.79865082772117e-05,0.00328382151701543
"Usp46_72272",46.2498853942248,-1.04707676024506,0.250098029317725,-4.18666537717837,2.83082693457964e-05,0.00329641218268361
"Rdh14_61346",244.525138704139,-0.58477348216799,0.139876290111121,-4.18064764016426,2.90680003982439e-05,0.0033594303317399
